Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento 10M;Dir Viento 10M;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion
11-12-2023 12:00;19;3;7,3;3,8;11,1;0;0,26;11,5;2,1;78;20,3;48,94;563;348;0
11-12-2023 13:00;14;6;5;1,9;6,9;0;0,24;12,5;2,5;100;20,5;48,6;563;376;0
11-12-2023 14:00;26;6;5,5;2,7;8,3;0;0,27;12,2;2;91;21,6;44,14;562;377;0
11-12-2023 15:00;13;6;8,7;5,6;14,3;0;0,29;10,4;2,1;98;19,8;47,52;562;167;0
11-12-2023 16:00;15;4;7,2;5,8;13;0;0,29;10,4;2;128;18,3;53,92;562;93;0
11-12-2023 17:00;19;6;5,5;5,1;10,6;0;0,27;10,4;1,2;113;18,1;56,47;562;59;0
11-12-2023 18:00;22;9;6,7;9,3;16;0;0,35;7,7;1,1;125;16,7;58,39;562;8;0
11-12-2023 19:00;27;9;11,9;16,9;28,9;0;0,49;2,7;0,8;144;14,3;65,89;562;0;0
11-12-2023 20:00;29;13;46,2;18,9;65,2;0;0,69;1,4;0,7;332;12,8;73,18;563;0;0
11-12-2023 21:00;27;8;58,9;20,1;79,1;0;0,66;1,4;1,1;33;12,3;78,22;564;0;0
11-12-2023 22:00;35;16;75,4;19;94,4;0;0,83;1,5;0,8;44;12,1;79,53;564;0;0
11-12-2023 23:00;38;18;141,6;18,9;160,6;0;1,02;0,8;0,8;39;10,7;79,08;564;0;0
11-12-2023 24:00;32;13;90,2;15,1;105,3;0;0,74;0,2;0,6;283;9,6;81,71;564;0;0
12-12-2023 01:00;15;7;26,9;12,4;39,4;0;0,34;0,3;0,5;292;9,4;83,66;564;0;0
12-12-2023 02:00;26;12;83,4;11,9;95,3;0;0,43;0,2;0,6;318;9,1;84,3;563;0;0
12-12-2023 03:00;19;11;23,2;10,1;33,3;0;0,28;0,1;0,4;277;9,2;84,68;563;0;0
12-12-2023 04:00;26;20;114,5;13,6;128,1;0;0,4;0,2;0,6;261;8,7;84,61;563;0;0
12-12-2023 05:00;45;25;227,6;20,8;248,4;0;0,77;0,2;0,7;333;8;84,53;563;0;0
12-12-2023 06:00;70;31;242,1;24,4;266,5;0;0,99;0,2;0,7;331;7,8;84,74;564;0;0
12-12-2023 07:00;37;28;156,5;18,2;174,7;0;1,01;0,4;0,5;297;9;85,53;564;39;0
12-12-2023 08:00;40;25;80,5;19;99,5;0;0,84;2,9;0,7;318;15,6;78,58;564;208;0
12-12-2023 09:00;20;6;6,7;3;9,8;0;0,19;13,5;1,6;146;19;53,24;565;422;0
12-12-2023 10:00;22;7;5,5;2,6;8,1;0;0,18;14,9;2;128;20,3;45,68;564;606;0
12-12-2023 11:00;21;4;3;0,8;3,8;0;0,15;16,4;1,9;131;21,9;39,74;564;675;0
12-12-2023 12:00;11;4;3;0,2;3,1;0;0,15;15,8;2,1;18;22,4;38,97;563;642;0
12-12-2023 13:00;16;2;3,9;1,6;5,5;0;0,17;14,5;1,9;112;22,6;38,88;563;503;0
12-12-2023 14:00;14;1;4,4;1,5;5,9;0;0,17;13,9;2,3;93;23,3;37,97;562;597;0
12-12-2023 15:00;14;6;9,5;5,2;14,7;0;0,23;11,3;3,6;53;21,1;41,24;562;271;0
12-12-2023 16:00;24;6;13,9;7,4;21,3;0;0,26;11;3,1;73;21,3;41,63;562;271;0
12-12-2023 17:00;16;7;13,1;7,5;20,6;0;0,27;11,2;3,4;65;21;38,76;562;153;0
12-12-2023 18:00;15;5;13;9,6;22,5;0;0,32;9,2;2,9;76;17,4;47,4;562;6;0
12-12-2023 19:00;22;5;18,8;13,7;32,5;0;0,42;5,5;1,6;89;15,6;55,32;562;0;0
12-12-2023 20:00;29;12;33,5;20,6;54,1;0;0,58;0,9;0,7;10;13,1;65,07;563;0;0
12-12-2023 21:00;23;11;18,2;18,2;36,4;0;0,39;0,8;0,6;320;11,9;72,77;563;0;0
12-12-2023 22:00;27;11;29,2;14;43,2;0;0,45;2,4;0,7;323;11,2;75,83;564;0;0
12-12-2023 23:00;25;9;27,8;16,3;44,2;0;0,46;0,2;0,5;274;10,2;78,85;564;0;0
12-12-2023 24:00;31;6;61,1;14,6;75,7;0;0,55;0,3;0,6;336;9,2;80,54;564;0;0
13-12-2023 01:00;35;20;124,8;15,5;140,3;0;0,81;0,2;0,5;312;8,4;82,35;563;0;0
13-12-2023 02:00;27;19;154,7;16,8;171,5;0;0,71;0,3;0,7;350;8,2;83,75;563;0;0
13-12-2023 03:00;35;22;164,5;16,9;181,3;0;0,6;0,3;0,5;265;7,8;84,41;563;0;0
13-12-2023 04:00;39;23;129;15,6;144,6;0;0,55;0,1;0,5;294;7,1;84,56;563;0;0
13-12-2023 05:00;52;36;0;0;0;0;0,97;0,2;0,5;344;6,4;84,48;563;0;0
13-12-2023 06:00;70;48;0;0;0;0;1,31;0,3;0,7;267;6,8;85;563;0;0
13-12-2023 07:00;32;20;102,3;19,2;121,5;0;0,79;0,5;0,7;320;8,2;86,76;563;29;0
13-12-2023 08:00;57;30;102,4;23,5;125,9;0;0,94;2,8;0,7;279;14,2;85,9;564;225;0
13-12-2023 09:00;44;25;32,8;14,1;46,9;0;0,44;7,9;1,8;323;17,7;63,12;564;416;0
13-12-2023 10:00;25;10;12,6;7,6;20,2;0;0,26;13;2,4;337;19,4;51,69;564;549;0
13-12-2023 11:00;18;9;5,3;3,9;9,2;0;0,2;14,8;1,6;50;20,6;45,05;563;498;0
13-12-2023 12:00;14;6;2,3;0;2,2;0;0,16;15,9;1,5;202;22;39,85;563;594;0
13-12-2023 13:00;16;6;2,3;0,2;2,5;0;0,16;15,5;1,8;141;23,6;35,5;562;746;0
13-12-2023 14:00;32;9;4,1;1,5;5,6;0;0,18;15,1;2,1;130;23,9;33,63;562;646;0
13-12-2023 15:00;16;6;6,1;4,8;10,9;0;0,22;13;1,9;148;22,4;35,84;561;243;0
13-12-2023 16:00;17;3;7,3;5,8;13,1;0;0,23;13;1,7;101;22,2;41,33;561;220;0
13-12-2023 17:00;21;4;8,5;7,9;16,4;0;0,27;11,7;1,3;107;22,4;37,1;561;119;0
13-12-2023 18:00;27;9;9;16,1;25,1;0;0,37;9,4;1,2;217;18,3;48,42;561;3;0
13-12-2023 19:00;41;22;1,4;13,7;15,1;0;0,34;10,8;0,8;263;15,8;71,32;562;0;0
13-12-2023 20:00;45;21;26,6;19,6;46,2;0;0,54;6,9;0,4;300;14,1;77,48;563;0;0
13-12-2023 21:00;52;27;83,5;29,6;113,1;0;1,12;0,2;0,6;335;12,7;79,88;563;0;0
13-12-2023 22:00;61;30;153,3;25,7;179;0;1,4;0,3;0,7;157;11,9;79,2;563;0;0
13-12-2023 23:00;26;9;37,6;15,7;53,3;0;0,49;3,2;0,9;99;12,4;80,1;563;0;0
13-12-2023 24:00;34;11;22;17,8;39,8;0;0,5;0,4;0,9;335;11,1;77,07;563;0;0
14-12-2023 01:00;30;18;53,4;17,6;71;0;0,65;0,2;1;326;10,3;79,89;563;0;0
14-12-2023 02:00;29;14;24,2;16,1;40,3;0;0,41;0,2;0,8;321;9,7;82,34;562;0;0
14-12-2023 03:00;33;15;45,4;15,6;61,1;0;0,42;0,1;0,7;262;9,2;83,69;562;0;0
14-12-2023 04:00;75;30;110,4;15;125,4;0;0,51;0,2;0,5;304;7,9;83,36;562;0;0
14-12-2023 05:00;43;26;91,8;16;107,8;0;0,5;0,2;0,9;326;7,7;84,39;562;0;0
14-12-2023 06:00;48;22;61;15,1;76,1;0;0,46;0,3;0,9;337;7,8;85,55;563;0;0
14-12-2023 07:00;52;30;69,2;14,1;83,2;0;0,55;0,7;0,8;309;9;86,06;563;34;0
14-12-2023 08:00;54;32;64,8;16,5;81,3;0;0,74;2,9;1,2;347;15,3;79,69;563;223;0
14-12-2023 09:00;35;21;24,8;11,9;36,8;0;0,47;8,4;1,9;341;18,1;62,17;563;416;0
14-12-2023 10:00;26;15;0;0;0;0;0,23;10,6;2,1;334;20,2;53,39;563;536;0
14-12-2023 11:00;0;0;0;0;0;0;0;0;2,1;331;21,3;47,73;563;718;0
14-12-2023 12:00;25;24;0;0;0;0;0;0;2;306;21,6;42,35;562;369;0
14-12-2023 13:00;25;17;0;0;0;0;0;0;1,2;306;23,8;39,64;562;684;0
14-12-2023 14:00;32;15;0;0;0;0;0;0;1,1;290;22,7;36,74;561;169;0,1
14-12-2023 15:00;29;10;1;3,1;4;0;0,22;34,7;1,4;298;23,5;38,93;561;307;0
14-12-2023 16:00;58;27;1;7,2;8,2;0;0,3;31,3;2,6;246;20,7;51,37;561;124;0
14-12-2023 17:00;61;34;6,7;33,2;39,9;0;0,65;19,1;1,7;149;19;55,82;561;73;0
14-12-2023 18:00;61;35;3,4;31,7;35,1;0;0,63;17,9;1,4;261;17,9;62,59;561;6;0
14-12-2023 19:00;42;34;0,7;9,5;10,2;0;0,38;20,1;1,5;262;16,5;71,47;561;0;0
14-12-2023 20:00;37;27;0,7;13,6;14,3;0;0,42;14;0,8;258;15,5;76,26;562;0;0
14-12-2023 21:00;55;28;41,9;26,9;68,8;0;0,85;6,4;0,5;205;14,9;79,83;562;0;0
14-12-2023 22:00;53;21;5,8;29,2;35;0;0,71;3,3;0,5;314;14,5;80,74;562;0;0
14-12-2023 23:00;49;28;4,7;23,2;27,8;0;0,64;3,6;0,7;306;13,9;82,8;563;0;0
14-12-2023 24:00;54;34;20,7;28,1;48,8;0;0,68;2,1;0,7;332;14,2;84,1;563;0;0
15-12-2023 01:00;52;39;5;25,6;30,6;0;0,51;5,3;0,6;303;14,7;82,39;562;0;0
15-12-2023 02:00;41;31;15,2;27,6;42,8;0;0,6;0,7;0,6;341;14,5;81,77;562;0;0
15-12-2023 03:00;45;32;15,3;24,7;40;0;0,57;0,7;0,5;297;14,5;81,81;562;0;0
15-12-2023 04:00;35;20;0,6;14,5;15,1;0;0,36;2,1;1;330;14,2;81,35;561;0;0
15-12-2023 05:00;27;19;19,1;15,1;34,2;0;0,32;1,6;1,3;334;13,9;82,9;562;0;0
15-12-2023 06:00;29;17;9,3;18;27,3;0;0,28;0,3;0,7;317;14,1;82,28;562;0;0
15-12-2023 07:00;33;23;13,7;16,9;30,7;0;0,32;1;0,9;314;14,2;81,5;563;9;0
15-12-2023 08:00;44;26;18,4;18,2;36,6;0;0,44;2,7;0,7;312;15,1;78,1;563;48;0
15-12-2023 09:00;29;21;14,6;15;29,6;0;0,44;4,5;1,3;334;15,9;74,21;563;78;0
15-12-2023 10:00;42;20;17,3;17,8;35,2;0;0,4;5,4;1,4;333;16,1;74,03;564;86;0
15-12-2023 11:00;45;19;13,5;12,1;25,6;0;0,33;8,2;1,1;349;18,6;66,01;563;197;0
15-12-2023 12:00;36;20;10,6;10,9;21,5;0;0,32;8,2;1,4;144;18,1;61,96;563;125;0
15-12-2023 13:00;26;12;4,4;4,1;8,5;0;0,24;14;1;209;20,2;55,76;563;254;0
15-12-2023 14:00;27;10;3;4,9;7,9;0;0,25;16,6;1,1;303;20,1;52,39;562;147;0
15-12-2023 15:00;46;13;1,9;6,4;8,3;0;0,27;17,3;1;271;19,5;54,95;562;96;0
15-12-2023 16:00;44;18;4,7;9,8;14,5;0;0,3;12,9;1,3;221;19;58,52;561;98;0
15-12-2023 17:00;30;17;8,8;11,1;19,9;0;0,35;8,5;1,3;127;18,4;59,81;561;67;0
15-12-2023 18:00;32;20;9,6;14;23,5;0;0,43;5,8;1,4;150;16,5;65,13;562;9;0
15-12-2023 19:00;30;12;10,8;14,2;24,9;0;0,43;4,7;1,3;140;15,4;70,59;562;0;0
15-12-2023 20:00;47;30;2,2;16,6;18,8;0;0,45;5,4;1,2;265;14,8;77,34;563;0;0
15-12-2023 21:00;57;44;1,1;18,2;19,4;0;0,53;4,2;0,5;320;14,1;82,38;563;0;0
15-12-2023 22:00;48;42;0,1;13,8;13,9;0;0,49;6;0,4;316;14,3;83,32;564;0;0
15-12-2023 23:00;47;29;0,5;10,5;11;0;0,43;5,8;0,4;291;14;82,5;564;0;0
15-12-2023 24:00;45;33;0,7;10,3;11;0;0,41;6,6;0,4;322;14;83,11;564;0;0
16-12-2023 01:00;44;44;2,5;18,3;20,8;0;0,49;2,2;0,5;295;13,9;83,37;563;0;0
16-12-2023 02:00;53;33;11,9;20,3;32,2;0;0,57;0,3;0,6;278;13,6;83,86;563;0;0
16-12-2023 03:00;44;40;5;17,5;22,5;0;0,53;0,2;0,4;321;13,6;84,43;563;0;0
16-12-2023 04:00;44;33;30,8;16,4;47,2;0;0,64;0,1;0,6;303;13,4;84,34;563;0;0
16-12-2023 05:00;47;35;13,3;15,3;28,6;0;0,58;0,1;0,5;285;13,2;84,52;563;0;0
16-12-2023 06:00;45;33;18,2;12;30,2;0;0,61;0,2;0,6;314;12,8;84,48;563;0;0
16-12-2023 07:00;50;35;76,5;13,6;90,1;0;1,02;0,2;0,4;315;12,8;84,86;564;1;0
16-12-2023 08:00;58;41;97;15,3;112,3;0;1,16;0,7;0,7;296;14,2;84,29;564;84;0
16-12-2023 09:00;51;34;16,5;12,8;29,3;0;0,59;9,2;0,9;269;18,5;68,67;564;302;0
16-12-2023 10:00;55;32;5,5;10;15,5;0;0,47;19,4;1,1;275;19,7;56,27;564;284;0
16-12-2023 11:00;53;34;2,5;11,5;14;0;0,44;20,1;1;275;18,3;58,02;564;90;0
16-12-2023 12:00;44;24;1,6;7;8,6;0;0,34;20,5;0,8;262;18,8;59,77;564;132;0
16-12-2023 13:00;37;20;1,6;4;5,6;0;0,31;21,4;1,4;259;19,2;57,54;563;164;0
16-12-2023 14:00;26;13;1;1,1;2,2;0;0,22;17,9;2,8;267;17,8;61,45;563;119;0
16-12-2023 15:00;20;8;0;0;0;0;0,19;19;1,8;259;18,6;61,81;562;237;0
16-12-2023 16:00;20;9;0,8;0;0,8;0;0,21;18,2;0,9;236;19,3;57,78;562;125;0
16-12-2023 17:00;17;7;0,6;5,5;6,1;0;0,29;13,2;1;240;17,8;62,82;562;15;1,9
16-12-2023 18:00;24;16;7,2;18,7;25,9;0;0,66;4;1;151;15;77,74;563;0;7,2
16-12-2023 19:00;27;22;26;27,1;53,1;0;0,96;1,1;1,1;131;14,5;82,9;563;0;6,3
16-12-2023 20:00;24;21;14;21,1;35;0;0,62;2,3;1;185;14;84,49;564;0;13,1
16-12-2023 21:00;25;18;21,7;27,4;49,2;0;0,9;0,8;1,5;171;14,1;85,99;564;0;0,1
16-12-2023 22:00;26;23;33,3;25,9;59,2;0;0,97;0,2;0,8;238;14;86,03;564;0;0,1
16-12-2023 23:00;26;19;23,3;21,6;45;0;0,79;0;0,6;339;13,9;85,93;564;0;0
16-12-2023 24:00;22;14;4;18,7;22,7;0;0,56;2,3;0,9;327;13,7;86,33;564;0;3,2
17-12-2023 01:00;15;13;3,6;10,7;14,3;0;0,35;4,8;0,7;279;13,3;86,02;564;0;0,4
17-12-2023 02:00;21;11;3;14,9;18;0;0,35;2,3;0,4;269;13,1;86,18;564;0;0,9
17-12-2023 03:00;22;19;11,4;13,4;24,9;0;0,39;1,7;0,3;294;13,3;86,4;564;0;1,9
17-12-2023 04:00;28;15;15,1;12,9;28;0;0,42;1;0,4;302;13;86,35;564;0;0,1
17-12-2023 05:00;24;22;16,4;11,7;28,1;0;0,38;1,2;0,4;291;13;86,52;564;0;0
17-12-2023 06:00;22;22;53,6;12,7;66,3;0;0,6;0,3;0,6;327;13;86,7;564;0;0
17-12-2023 07:00;26;25;44,8;12,9;57,7;0;0,62;0,2;0,3;304;13,2;86,9;564;7;0
17-12-2023 08:00;26;19;18,1;10,4;28,4;0;0,43;2,3;0,5;319;14,3;86,86;565;78;0
17-12-2023 09:00;23;18;7,8;9;16,9;0;0,34;5,2;0,7;316;15,1;82,87;565;85;0
17-12-2023 10:00;30;24;6,3;8,1;14,5;0;0,35;7;0,8;297;16,3;79,32;565;118;0
17-12-2023 11:00;26;23;4,3;5,2;9,5;0;0,3;11,3;0,9;262;18;70,79;565;290;0
17-12-2023 12:00;33;16;3,9;3,6;7,5;0;0,29;17,5;1,2;290;21,6;54,72;564;617;0
17-12-2023 13:00;25;11;3,4;7,3;10,8;0;0,4;18,9;1,4;149;20,7;51,55;564;252;0
17-12-2023 14:00;21;12;2,3;4,4;6,7;0;0,34;22,6;1,2;274;21,5;50,67;563;281;0
17-12-2023 15:00;25;19;1,6;5,5;7,1;0;0,37;28,8;1,2;280;21,4;50,18;562;262;0
17-12-2023 16:00;22;17;0,6;0,5;1;0;0,23;23,9;2,3;272;20,1;57,58;562;212;0
17-12-2023 17:00;25;17;1,6;4,6;6,2;0;0,28;22,1;2;184;18,8;57,78;562;97;8,8
17-12-2023 18:00;16;12;6,6;11,9;18,5;0;0,5;7,6;1,8;170;13,3;82,57;563;1;4,4
17-12-2023 19:00;21;13;3,3;19,2;22,5;0;0,68;3,3;0,9;216;13,9;86,19;563;0;0
17-12-2023 20:00;25;18;10,1;18,9;29;0;0,77;1,7;0,6;324;13,8;86,07;563;0;0,1
17-12-2023 21:00;31;24;60;18,9;78,9;0;1,29;0,1;0,6;177;13,9;86,35;564;0;0
17-12-2023 22:00;23;23;35,2;18,2;53,4;0;0,99;0,1;0,6;278;14,2;86,53;564;0;0
17-12-2023 23:00;44;23;78,2;16,8;95;0;1,42;0,1;0,4;353;14,2;86,37;564;0;0
17-12-2023 24:00;30;19;36,9;14,4;51,3;0;0,84;0,9;0,7;315;14,2;86,47;564;0;0
18-12-2023 01:00;28;13;2,1;14,1;16,2;0;0,4;0,9;0,7;319;14,2;86,12;564;0;0,6
18-12-2023 02:00;26;18;15,8;13,8;29,5;0;0,47;0,8;0,9;263;14;86,25;563;0;1,2
18-12-2023 03:00;20;9;0,8;9,5;10,3;0;0,28;2,7;0,6;282;13,7;86,25;563;0;0,9
18-12-2023 04:00;21;9;0,5;9,5;10;0;0,24;2,4;0,4;296;13,6;86,5;563;0;0
18-12-2023 05:00;14;9;0,3;5,4;5,7;0;0,15;5,1;0,4;312;13,4;86,22;563;0;0
18-12-2023 06:00;19;13;26,4;13,3;39,7;0;0,32;1,8;0,3;315;13;86,07;563;0;0
18-12-2023 07:00;26;22;79,4;15,7;95;0;0,93;0,6;0,4;293;13,6;86,52;564;41;0
18-12-2023 08:00;20;19;21;9,8;30,8;0;0,45;4,2;0,8;296;17,4;80,65;564;196;0
18-12-2023 09:00;26;13;25,8;13,2;39;0;0,54;6,7;1,1;356;19,8;67,21;564;362;0
18-12-2023 10:00;27;10;9,7;6,9;16,6;0;0,29;11,2;1,5;346;20;59,35;564;419;0
18-12-2023 11:00;18;8;5,3;4,3;9,5;0;0,21;15,1;1,3;298;21,2;53,93;564;505;0
18-12-2023 12:00;20;4;3,5;1,3;4,8;0;0,15;14,5;1,7;132;23,2;48,75;563;853;0
18-12-2023 13:00;16;6;2,7;2,3;5;0;0,19;16,5;1,6;181;22,1;46,6;563;347;0
18-12-2023 14:00;38;32;2,2;9,8;12;0;0,33;28,5;2,5;248;19,5;59,5;562;196;0
18-12-2023 15:00;26;19;1;4,6;5,6;0;0,22;30;2,4;262;18,2;65,81;562;125;0
18-12-2023 16:00;28;21;0,7;3,3;4,1;0;0,19;26,4;1,8;271;18,5;65,48;562;137;0
18-12-2023 17:00;34;18;1,5;5,1;6,6;0;0,2;24,3;1,9;262;19,1;61,77;562;128;0
18-12-2023 18:00;28;19;0,4;5,1;5,4;0;0,18;21,2;1,1;272;17,3;66,75;562;17;0
18-12-2023 19:00;35;20;6;13,5;19,4;0;0,32;11,3;0,5;236;15,7;72,32;563;0;0
18-12-2023 20:00;40;25;11,6;14,8;26,5;0;0,38;7;0,5;162;14,9;78,2;563;0;0
18-12-2023 21:00;58;26;53,3;25;78,3;0;0,83;0,1;0,5;310;14,3;79,86;564;0;0
18-12-2023 22:00;38;23;44,7;18,4;63;0;0,77;0,1;0,4;301;13,3;82,09;564;0;0
18-12-2023 23:00;46;18;25,1;17,4;42,5;0;0,58;0,9;0,7;318;13,7;84,65;564;0;0
18-12-2023 24:00;37;22;18,4;20,5;38,8;0;0,54;0,5;0,7;240;13,9;83,66;564;0;0
19-12-2023 01:00;26;21;1,6;13,2;14,7;0;0,32;3,6;0,5;286;14,1;83,51;563;0;0
19-12-2023 02:00;33;19;1;15,4;16,4;0;0,31;2,3;0,6;334;14,1;82,85;563;0;0
19-12-2023 03:00;32;24;7,1;14,8;21,9;0;0,31;2,8;0,4;326;13,8;83,08;562;0;0,5
19-12-2023 04:00;30;10;14,9;12,6;27,6;0;0,26;2,6;0,4;245;13,7;83,95;562;0;0
19-12-2023 05:00;18;11;3,6;9;12,6;0;0,19;3,4;0,6;265;13,7;84,74;563;0;0,1
19-12-2023 06:00;22;11;5,8;11,2;17;0;0,2;1,1;0,5;246;13,4;83,92;563;0;0
19-12-2023 07:00;23;15;13,6;9,3;22,8;0;0,34;1;0,5;330;13,4;84,82;563;30;0
19-12-2023 08:00;25;21;33,9;11,7;45,6;0;0,6;3,1;1,2;331;17,6;79,5;564;230;0
19-12-2023 09:00;24;11;7,2;6,3;13,6;0;0,27;10,5;0,9;330;18,8;65,82;564;234;0
19-12-2023 10:00;17;10;7;5,5;12,4;0;0,25;13,5;1;304;21,2;56,79;564;510;0
19-12-2023 11:00;19;6;3,3;2,6;5,9;0;0,17;19,4;1,2;290;22,7;46,62;564;608;0
19-12-2023 12:00;17;4;0,8;0,2;1;0;0,14;25,7;1,5;286;23,2;40,96;563;536;0
19-12-2023 13:00;15;4;0,8;0;0,5;0;0,13;21,6;3;280;21,9;49,7;563;615;0
19-12-2023 14:00;18;5;0,8;0;0,5;0;0,12;21,2;2,8;268;23,3;47,54;562;703;0
19-12-2023 15:00;23;5;1,5;1,5;3;0;0,15;17;3,5;259;20,5;52,95;562;257;0
19-12-2023 16:00;23;7;1,8;3,3;5,1;0;0,14;15,5;1,9;240;20,8;58,79;561;210;0
19-12-2023 17:00;31;14;3,1;8,9;12;0;0,2;10,7;1,7;238;18,4;64,36;562;66;0
19-12-2023 18:00;27;11;1,5;11,7;13,2;0;0,24;8,6;1,2;231;17,1;69,2;562;2;0
19-12-2023 19:00;19;9;0,6;4,7;5,4;0;0,19;8,9;1,1;249;16,4;74,01;562;0;0
19-12-2023 20:00;9;6;0,2;0,7;0,9;0;0,11;9,7;1,1;238;15,6;76,33;563;0;0
19-12-2023 21:00;11;3;1,8;3,4;5,2;0;0,14;7,9;1,2;253;15,2;77,75;564;0;0,1
19-12-2023 22:00;13;4;1,4;7,9;9,3;0;0,2;5,2;0,9;208;14,6;80,4;564;0;0,8
19-12-2023 23:00;30;9;28,4;19,5;47,9;0;0,62;1,4;0,6;160;14;78,97;564;0;0
19-12-2023 24:00;53;38;43,6;17,2;60,8;0;0,68;0,2;0,6;317;13,2;80,99;563;0;0
20-12-2023 01:00;38;22;86,1;13,3;99,5;0;0,7;0;0,5;354;13,1;84,52;563;0;0
20-12-2023 02:00;33;8;77;9,5;86,5;0;0,47;0,1;0,4;303;13,3;84,92;563;0;0
20-12-2023 03:00;24;7;65,9;10,3;76,2;0;0,39;0,1;0,5;179;12,9;84,01;563;0;0
20-12-2023 04:00;16;6;25;10,5;35,5;0;0,34;0;0,6;291;12,7;85,2;562;0;0
20-12-2023 05:00;28;12;53,7;9,9;63,5;0;0,4;0,1;0,4;262;12,6;85,53;563;0;0
20-12-2023 06:00;33;19;114;12,4;126,4;0;0,7;0;0,5;329;12,6;85,77;563;0;0
20-12-2023 07:00;42;14;84,8;9,6;94,5;0;0,64;0,2;0,5;313;13,1;86,22;563;13;0
20-12-2023 08:00;39;20;67,3;12,4;79,5;0;0,62;0,8;0,8;310;14,6;83,33;564;98;0
20-12-2023 09:00;0;19;0;0;0;0;0;0;1,6;338;18,3;72,3;564;351;0
20-12-2023 10:00;34;8;0;0;0;0;0,39;9,5;1,2;349;22,9;56,69;564;603;0
20-12-2023 11:00;27;9;0;0;0;0;0,27;14,3;1,7;354;23,5;45,31;563;785;0
20-12-2023 12:00;19;6;0;0;0;0;0,19;18,8;1,6;341;23;39,89;563;456;0
20-12-2023 13:00;29;11;0;0;0;0;0,15;25,3;2,4;244;22,4;51,14;563;574;0
20-12-2023 14:00;40;17;0;0;0;0;0,19;25,5;3;247;21,9;53,32;562;486;0
20-12-2023 15:00;31;11;0;0;0;0;0,16;25,1;3,2;254;21,8;52,7;562;597;0
20-12-2023 16:00;30;8;0;0;0;0;0,15;22,3;3,5;273;20,1;53,59;562;273;0
20-12-2023 17:00;24;9;0;0;0;0;0,12;20,9;1,8;286;19,4;58,16;562;119;0
20-12-2023 18:00;26;7;0;0;0;0;0,14;17,6;1,1;293;17,7;61,62;562;14;0
20-12-2023 19:00;27;8;0;0;0;0;0,14;14,6;0,7;279;15,9;69,42;562;0;0
20-12-2023 20:00;27;15;0;0;0;0;0,21;8,8;0,6;184;14,8;75,92;563;0;0
20-12-2023 21:00;34;17;0;0;0;0;0,24;7,8;0,8;262;14,6;79,71;563;0;0
20-12-2023 22:00;32;14;0;0;0;0;0,21;6;0,4;270;14;79,92;564;0;0
20-12-2023 23:00;22;10;0;0;0;0;0,21;3,7;0,4;318;13;81,99;564;0;0
20-12-2023 24:00;33;10;0;0;0;0;0,27;1,4;0,5;315;12,9;84,29;564;0;0
21-12-2023 01:00;30;16;0;0;0;0;0,48;0,1;0,6;301;12,9;83,7;563;0;0
21-12-2023 02:00;33;16;0;0;0;0;0,57;0,2;0,4;305;11,7;83,57;563;0;0
21-12-2023 03:00;31;24;0;0;0;0;0,75;0,2;0,3;325;10,5;83,44;562;0;0
21-12-2023 04:00;47;28;0;0;0;0;0,81;0,1;0,4;347;11,1;85,24;562;0;0
21-12-2023 05:00;47;33;0;0;0;0;0,75;0,1;0,5;339;11,6;85,91;563;0;0
21-12-2023 06:00;42;24;0;0;0;0;0,55;0,2;1;346;11,6;85,67;563;0;0
21-12-2023 07:00;57;37;0;0;0;0;0,97;0,4;0,8;286;11,4;84,93;563;16;0
21-12-2023 08:00;63;47;0;0;0;0;0,74;2,3;1,5;341;14,6;83,8;564;187;0
21-12-2023 09:00;45;24;0;0;0;0;0,55;8,1;1,1;323;19,6;63,62;564;413;0
21-12-2023 10:00;30;22;0;0;0;0;0,35;14,6;1,2;316;22,2;52,02;564;575;0
21-12-2023 11:00;24;15;0;0;0;0;0,27;19,1;1,5;315;22,4;47,44;564;624;0
21-12-2023 12:00;28;10;0;0;0;0;0,25;22,4;1,8;322;22,9;43,82;564;639;0
21-12-2023 13:00;30;12;0;0;0;0;0,24;25,6;1,2;328;24,2;40,54;563;599;0
21-12-2023 14:00;47;22;0;0;0;0;0,32;37,7;2,7;262;23,7;42,36;562;575;0
21-12-2023 15:00;49;29;0;0;0;0;0,29;41;3,6;267;22;49,89;562;520;0
21-12-2023 16:00;30;21;0;0;0;0;0,27;36,6;3,1;264;20,1;55,58;562;251;0,1
21-12-2023 17:00;38;19;0;0;0;0;0,26;33,1;1,7;247;19,6;57,17;562;94;0
21-12-2023 18:00;34;22;0;0;0;0;0,25;26;2;279;17,7;62,13;563;13;0
21-12-2023 19:00;35;16;0;0;0;0;0,35;17,8;0,7;318;16,1;68,95;563;0;0
21-12-2023 20:00;52;23;0;0;0;0;0,41;11,4;0,7;335;15,3;74,12;564;0;0
21-12-2023 21:00;39;16;0;0;0;0;0,31;5,6;1,1;148;15,4;73,36;564;0;0
21-12-2023 22:00;28;17;0;0;0;0;0,31;5,6;0,7;273;14,8;73,58;564;0;0
21-12-2023 23:00;24;10;0;0;0;0;0,26;8,3;1,2;115;14,5;74,38;564;0;0
21-12-2023 24:00;32;21;0;0;0;0;0,56;0,8;0,7;323;13,2;77,06;564;0;0
